username,map_label,project_code,sampleMedia,combinedID,sampleID,internalSampleID,visitDate,dateAnalTPTN,TP,TN,dateAnalM3Ex,dateAnalM3ICP,m3_P,m3_Fe,m3_Al,SPSC,dateAnalWE,wEX_P,wEX_NH3,wEX_NOx,dateAnalpH,pH,dateAnalEC,EC,samp_type,locName,Location Sortable,specific_location,samp_type_1,notes,samp_notes,y,x,Total_Mean_TP,Total_Mean_TN,Total_Mean_m3_P,Total_Mean_m3_Fe,Total_Mean_m3_Al,Total_Mean_SPSC,Total_Mean_wEX_P,Total_Mean_wEX_NH3,Total_Mean_wEX_NOx,Total_Mean_pH,Total_Mean_EC,Visit_Mean_TP,Visit_Mean_TN,Visit_Mean_m3_P,Visit_Mean_m3_Fe,Visit_Mean_m3_Al,Visit_Mean_SPSC,Visit_Mean_wEX_P,Visit_Mean_wEX_NH3,Visit_Mean_wEX_NOx,Visit_Mean_pH,Visit_Mean_EC,Wetland_ID,Max Depth  (ft),Slope Range,Bottom Deviation of wetland,Pool Volume (cu ft),Season,Crop_Season,Defined_Season
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03099,S03099,S03099,2022-10-27,20221220.0,608.0,1573.0,20221219,20230105,13.0,94.1,523.6,52.0,20221230.0,2.378,3.046,1.0,20221216.0,7.632,20221215.0,72.7,sample,Wetland Pool 20,Wetland Pool 20,Adjacent to trail ~ 30 m SE of pool 20 within 1 m of trail ,sample,,,41.02352,-83.68779,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,594.6667,1671.3333,12.3333,193.5667,561.3667,62.6667,0.948,1.282,2.087,6.758,34.7233,P-20,0.5,24:1,776.8,5000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00399,S00399,S00399,2022-06-28,20220930.0,184.0,449.0,20220922,20221006,16.0,943.6,891.1,139.0,20221003.0,1.051,0.774,6.069,20221004.0,6.3072,20220712.0,23.0,sample,Wetland Pool 20,Wetland Pool 20,South side,sample,,Large part has no standing water,41.02374888,-83.68797724,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,184.0,449.0,16.0,943.6,891.1,139.0,1.051,0.774,6.069,6.3072,23.0,P-20,0.5,24:1,776.8,5000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_S00067,S00067,S00067,2021-07-30,20210806.0,728.0,2344.0,20210809,20210825,6.7,74.0,193.0,20.0,,,,,,,,,sample ,Wetland Pool 20,Wetland Pool 20,3 ft from where water starts ,sample ,"South end of pool, 5 degrees north facing the center of the pool, soil was relatively moist ",,41.026944,-83.683889,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,614.0,1792.0,15.65,935.0,653.5,111.5,,,,,,P-20,0.5,24:1,776.8,5000.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_D00036,D00036,D00036,2021-07-30,20210806.0,500.0,1240.0,20210809,20210825,24.6,1796.0,1114.0,203.0,,,,,,,,,sample ,Wetland Pool 20,Wetland Pool 20,He took the sediment sample from about the middle of the pool ,sample ,"Width of pool was not possible, this pool is almost completely filled with foliage that is over 5 ft tall. There’s plenty of standing water around the pool, we are accessing the pool from the south end ",,41.023611,-83.688056,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,614.0,1792.0,15.65,935.0,653.5,111.5,,,,,,P-20,0.5,24:1,776.8,5000.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03097,S03097,S03097,2022-10-27,20221220.0,659.0,1818.0,20221219,20230105,13.5,358.5,545.3,69.0,20221230.0,0.2,0.4,4.261,20221216.0,6.2888,20221215.0,18.13,sample,Wetland Pool 20,Wetland Pool 20,North interior,sample,,,41.02392,-83.687995,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,594.6667,1671.3333,12.3333,193.5667,561.3667,62.6667,0.948,1.282,2.087,6.758,34.7233,P-20,0.5,24:1,776.8,5000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03098,S03098,S03098,2022-10-27,20221220.0,517.0,1623.0,20221219,20230105,10.5,128.1,615.2,67.0,20221230.0,0.266,0.4,1.0,20221216.0,6.3532,20221215.0,13.34,sample,Wetland Pool 20,Wetland Pool 20,Midway between 39 and 20,sample,,,41.02393333,-83.68787333,592.125,1713.0,14.8,527.7,710.1375,96.0,0.8758,0.9033,5.1925,6.5295,95.1617,594.6667,1671.3333,12.3333,193.5667,561.3667,62.6667,0.948,1.282,2.087,6.758,34.7233,P-20,0.5,24:1,776.8,5000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00397,S00397,S00397,2022-06-28,20220930.0,705.0,1589.0,20220922,20221006,15.4,727.2,681.0,103.0,20221003.0,2.071,0.525,1.0,20221004.0,6.252,20220712.0,12.75,sample,Wetland Pool 21,Wetland Pool 21,Near center,sample,,,41.02385838,-83.68672331,649.5,1766.0,32.4,632.125,828.2,97.75,1.2728,0.4312,6.598,6.2175,102.0125,705.0,1589.0,15.4,727.2,681.0,103.0,2.071,0.525,1.0,6.252,12.75,P-21,1.5,15:1 to 29:1,775.9,14085.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03273,S03273,S03273,2023-05-17,20230606.0,608.0,1692.0,20230608,20230620,84.2,408.8,947.7,47.0,20230803.0,2.352,0.4,5.368,20230615.0,6.528,20230615.0,200.5,sample,Wetland Pool 21,Wetland Pool 21,4 m eastof pool dry area ,sample,,,41.02375333,-83.686595,649.5,1766.0,32.4,632.125,828.2,97.75,1.2728,0.4312,6.598,6.2175,102.0125,642.0,1821.5,50.7,526.85,1046.1,98.5,1.3565,0.4,6.6995,6.344,182.65,P-21,1.5,15:1 to 29:1,775.9,14085.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03095,S03095,S03095,2022-10-27,20221220.0,609.0,1832.0,20221219,20230105,12.8,747.6,539.6,91.0,20221230.0,0.307,0.4,11.993,20221216.0,5.93,20221215.0,30.0,sample,Wetland Pool 21,Wetland Pool 21,Interior,sample,,,41.023775,-83.68677333,649.5,1766.0,32.4,632.125,828.2,97.75,1.2728,0.4312,6.598,6.2175,102.0125,609.0,1832.0,12.8,747.6,539.6,91.0,0.307,0.4,11.993,5.93,30.0,P-21,1.5,15:1 to 29:1,775.9,14085.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03272,S03272,S03272,2023-05-17,20230606.0,676.0,1951.0,20230608,20230620,17.2,644.9,1144.5,150.0,20230803.0,0.361,0.4,8.031,20230615.0,6.16,20230615.0,164.8,sample,Wetland Pool 21,Wetland Pool 21,East side near staff gauge ,sample,,,41.02371333,-83.68666333,649.5,1766.0,32.4,632.125,828.2,97.75,1.2728,0.4312,6.598,6.2175,102.0125,642.0,1821.5,50.7,526.85,1046.1,98.5,1.3565,0.4,6.6995,6.344,182.65,P-21,1.5,15:1 to 29:1,775.9,14085.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00401,S00401,S00401,2022-06-28,20220930.0,575.0,1210.0,20220922,20221006,11.4,270.4,480.3,59.0,20221003.0,0.523,0.4,1.0,20221004.0,6.9236,20220712.0,21.49,sample,Wetland Pool 22,Wetland Pool 22,South side,sample,,,41.02484377,-83.68754042,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,664.5,1381.0,29.65,298.05,665.75,63.5,0.6105,0.4,1.117,6.6062,19.745,P-22,1.5,10:1,775.7,15000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_D00014,D00014,A-20210527-20-02D,2021-05-27,20210615.0,654.0,1302.0,20210728,20210813,13.3,373.0,866.0,106.7726217,,,,,,,,,sample,Wetland Pool 22,Wetland Pool 22,Pool ,sample,The pool was full and no vegetation could be seen in or directly surrounding it.,,41.0249,-83.6873,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,610.0,1327.5,13.5,282.5,724.5,85.3388,,,,,,P-22,1.5,10:1,775.7,15000.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_S00034,S00034,A-20210527-20-02S,2021-05-27,20210615.0,566.0,1353.0,20210728,20210813,13.7,192.0,583.0,63.90489732,,,,,,,,,sample,Wetland Pool 22,Wetland Pool 22,Soil near pool ,sample,"The ground was harder around this pool and there was no vegetation present within or directly around it, it had not yet been sprayed with seed.",,41.0249,-83.6873,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,610.0,1327.5,13.5,282.5,724.5,85.3388,,,,,,P-22,1.5,10:1,775.7,15000.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03278,S03278,S03278,2023-05-17,20230606.0,538.0,622.0,20230608,20230620,14.1,487.8,875.3,113.0,20230803.0,0.374,0.4,6.273,20230615.0,6.344,20230615.0,268.0,sample,Wetland Pool 22,Wetland Pool 22,South edge ,sample,,,41.02484333,-83.68768833,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,571.5,1124.0,23.4,393.0,908.7,102.5,0.6895,0.4,8.3695,6.298,282.0,P-22,1.5,10:1,775.7,15000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03279,S03279,S03279,2023-05-17,20230606.0,605.0,1626.0,20230608,20230620,32.7,298.2,942.1,92.0,20230803.0,1.005,0.4,10.466,20230615.0,6.252,20230615.0,296.0,sample,Wetland Pool 22,Wetland Pool 22,North edge dry area,sample,,,41.02503667,-83.687485,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,571.5,1124.0,23.4,393.0,908.7,102.5,0.6895,0.4,8.3695,6.298,282.0,P-22,1.5,10:1,775.7,15000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_S00070,S00070,S00070,2021-07-30,20210806.0,676.0,1805.0,20210809,20210825,21.3,480.0,446.0,56.0,,,,,,,,,sample,Wetland Pool 22,Wetland Pool 22,"About 3 m from start of water but edges of pool are unclear, 315 north west towards center of pool in the southeast corner ",sample,,,41.024722,-83.687222,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,712.5,1709.0,15.65,327.0,605.5,71.5,,,,,,P-22,1.5,10:1,775.7,15000.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00400,S00400,S00400,2022-06-28,20220930.0,754.0,1552.0,20220922,20221006,47.9,325.7,851.2,68.0,20221003.0,0.698,0.4,1.234,20221004.0,6.2888,20220712.0,18.0,sample,Wetland Pool 22,Wetland Pool 22,"Between pools 20,22,39",sample,,,41.02443728,-83.68783039,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,664.5,1381.0,29.65,298.05,665.75,63.5,0.6105,0.4,1.117,6.6062,19.745,P-22,1.5,10:1,775.7,15000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03100,S03100,S03100,2022-10-27,20221220.0,582.0,1639.0,20221219,20230105,14.8,413.3,694.9,88.0,20221230.0,0.271,0.4,3.835,20221216.0,6.3532,20221215.0,73.3,sample,Wetland Pool 22,Wetland Pool 22,,sample,,,41.02486167,-83.68758167,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,582.0,1639.0,14.8,413.3,694.9,88.0,0.271,0.4,3.835,6.3532,73.3,P-22,1.5,10:1,775.7,15000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210730_D00039,D00039,D00039,2021-07-30,20210806.0,749.0,1613.0,20210809,20210825,10.0,174.0,765.0,87.0,,,,,,,,,sample ,Wetland Pool 22,Wetland Pool 22,"Southwest corner, 35 degrees northeast facing the center, About 3 m into start of water ",sample ,"Much vegetation In this area, very muddy. ",,41.024722,-83.687222,633.2222,1413.5556,19.9111,334.9333,722.6444,81.5197,0.5742,0.4,4.5616,6.4323,135.358,712.5,1709.0,15.65,327.0,605.5,71.5,,,,,,P-22,1.5,10:1,775.7,15000.0,Summer,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00405,S00405,S00405,2022-06-28,20220930.0,752.0,2061.0,20220922,20221006,5.1,126.6,523.7,62.0,20221003.0,0.633,0.4,3.254,20221004.0,7.0156,20220712.0,34.8,sample,Wetland Pool 23,Wetland Pool 23,Next to red flag,sample,,Dry,41.02476968,-83.68654744,687.5,2005.0,8.575,189.45,717.425,84.5,1.4808,0.4852,4.0465,6.7902,62.175,752.0,2061.0,5.1,126.6,523.7,62.0,0.633,0.4,3.254,7.0156,34.8,P-23,1.0,10:1,777.2,,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03308,S03308,S03308,2023-05-17,20230717.0,573.0,1588.0,20230608,20230620,11.8,281.6,905.5,108.0,20230614.0,1.678,0.4,6.583,20230615.0,6.528,20230615.0,47.9,sample,Wetland Pool 23,Wetland Pool 23,Center,sample,,,41.02480833,-83.68643667,687.5,2005.0,8.575,189.45,717.425,84.5,1.4808,0.4852,4.0465,6.7902,62.175,694.0,1777.5,10.05,224.45,895.5,105.5,2.3985,0.5705,5.115,6.988,90.05,P-23,1.0,10:1,777.2,,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03101,S03101,S03101,2022-10-27,20221220.0,610.0,2404.0,20221219,20230105,9.1,182.3,555.0,65.0,20221230.0,0.493,0.4,2.702,20221216.0,6.1692,20221215.0,33.8,sample,Wetland Pool 23,Wetland Pool 23,Interior,sample,,,41.02477333,-83.68651167,687.5,2005.0,8.575,189.45,717.425,84.5,1.4808,0.4852,4.0465,6.7902,62.175,610.0,2404.0,9.1,182.3,555.0,65.0,0.493,0.4,2.702,6.1692,33.8,P-23,1.0,10:1,777.2,,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03309,S03309,S03309,2023-05-17,20230717.0,815.0,1967.0,20230608,20230620,8.3,167.3,885.5,103.0,20230614.0,3.119,0.741,3.647,20230615.0,7.448,20230615.0,132.2,sample,Wetland Pool 23,Wetland Pool 23,Raised area northwest edge ,sample,,,41.02482833,-83.68646167,687.5,2005.0,8.575,189.45,717.425,84.5,1.4808,0.4852,4.0465,6.7902,62.175,694.0,1777.5,10.05,224.45,895.5,105.5,2.3985,0.5705,5.115,6.988,90.05,P-23,1.0,10:1,777.2,,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03271,S03271,S03271,2023-05-17,20230606.0,639.0,1714.0,20230608,20230620,65.7,378.6,951.8,65.0,20230803.0,4.044,0.4,8.056,20230615.0,6.804,20230615.0,299.0,sample,Wetland Pool 24,Wetland Pool 24,4 m east of pool,sample,,,41.02401833,-83.68566333,786.2,2246.4,27.66,458.92,822.84,92.4,1.348,0.4,7.9542,6.7451,125.54,635.0,1949.0,40.65,478.9,905.3,90.0,2.2695,0.4,8.6165,6.712,255.25,P-24,1.0,18:1 to 78:1,778.3,10000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03270,S03270,S03270,2023-05-17,20230606.0,631.0,2184.0,20230608,20230620,15.6,579.2,858.8,115.0,20230803.0,0.495,0.4,9.177,20230615.0,6.62,20230615.0,211.5,sample,Wetland Pool 24,Wetland Pool 24,Near staff gauge east side ,sample,,,41.02402667,-83.68567,786.2,2246.4,27.66,458.92,822.84,92.4,1.348,0.4,7.9542,6.7451,125.54,635.0,1949.0,40.65,478.9,905.3,90.0,2.2695,0.4,8.6165,6.712,255.25,P-24,1.0,18:1 to 78:1,778.3,10000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00395,S00395,S00395,2022-06-28,20220930.0,743.0,1901.0,20220922,20221006,20.4,704.6,934.5,126.0,20221003.0,0.2,0.4,11.107,20221004.0,6.62,20220712.0,27.1,sample,Wetland Pool 24,Wetland Pool 24,Near center,sample,,,41.02404073,-83.68573768,786.2,2246.4,27.66,458.92,822.84,92.4,1.348,0.4,7.9542,6.7451,125.54,1006.5,2649.5,18.95,426.65,867.15,104.5,1.0005,0.4,7.1735,6.7442,29.3,P-24,1.0,18:1 to 78:1,778.3,10000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00396,S00396,S00396,2022-06-28,20220930.0,1270.0,3398.0,20220922,20221006,17.5,148.7,799.8,83.0,20221003.0,1.801,0.4,3.24,20221004.0,6.8684,20220712.0,31.5,sample,Wetland Pool 24,Wetland Pool 24,"Between pools 24,25,26,40",sample,,,41.02389514,-83.68548028,786.2,2246.4,27.66,458.92,822.84,92.4,1.348,0.4,7.9542,6.7451,125.54,1006.5,2649.5,18.95,426.65,867.15,104.5,1.0005,0.4,7.1735,6.7442,29.3,P-24,1.0,18:1 to 78:1,778.3,10000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03094,S03094,S03094,2022-10-27,20221220.0,648.0,2035.0,20221219,20230105,19.1,483.5,569.3,73.0,20221230.0,0.2,0.4,8.191,20221216.0,6.8132,20221215.0,58.6,sample,Wetland Pool 24,Wetland Pool 24,Interior,sample,,,41.024075,-83.68573333,786.2,2246.4,27.66,458.92,822.84,92.4,1.348,0.4,7.9542,6.7451,125.54,648.0,2035.0,19.1,483.5,569.3,73.0,0.2,0.4,8.191,6.8132,58.6,P-24,1.0,18:1 to 78:1,778.3,10000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03268,S03268,S03268,2023-05-17,20230606.0,620.0,1717.0,20230608,20230620,19.1,174.2,706.6,72.0,20230803.0,1.577,0.4,7.492,20230615.0,8.828,20230615.0,338.0,sample,Wetland Pool 25,Wetland Pool 25,6 m eastof pool ,sample,,,41.02384667,-83.684495,540.0,1548.2857,29.1571,416.6286,724.8143,77.077,1.3022,2.4302,6.1248,7.3818,174.44,590.0,1544.0,20.65,267.55,783.0,84.0,1.774,0.4,7.199,8.0,340.5,P-25,1.5,16:1 to 19:1,775.8,15000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_S00033,S00033,A-20210527-20-01S,2021-05-27,20210615.0,930.0,1814.0,20210728,20210813,20.2,174.0,563.0,54.08324387,,,,,,,,,sample,Wetland Pool 25,Wetland Pool 25,Soil near pool ,sample,"Pool and surrounding soil had not yet been planted with seed, there was a large danger of sinking int he muck and many tadpoles and baby frogs were present.",,41.0239,-83.68451,540.0,1548.2857,29.1571,416.6286,724.8143,77.077,1.3022,2.4302,6.1248,7.3818,174.44,470.0,1901.5,26.15,294.0,680.5,68.2695,,,,,,P-25,1.5,16:1 to 19:1,775.8,15000.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03269,S03269,S03269,2023-05-17,20230606.0,560.0,1371.0,20230608,20230620,22.2,360.9,859.4,96.0,20230803.0,1.971,0.4,6.906,20230615.0,7.172,20230615.0,343.0,sample,Wetland Pool 25,Wetland Pool 25,East edge,sample,,,41.02384667,-83.684495,540.0,1548.2857,29.1571,416.6286,724.8143,77.077,1.3022,2.4302,6.1248,7.3818,174.44,590.0,1544.0,20.65,267.55,783.0,84.0,1.774,0.4,7.199,8.0,340.5,P-25,1.5,16:1 to 19:1,775.8,15000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03126,S03126,S03126,2022-10-27,20221227.0,881.0,1777.0,20221219,20230105,44.9,287.4,507.4,29.0,20221230.0,2.091,2.41,3.662,20221216.0,7.1444,20221215.0,45.8,sample,Wetland Pool 25,Wetland Pool 25,20 m east of 25 near trail/ edge of preserve,sample,,,41.02401,-83.68417833,540.0,1548.2857,29.1571,416.6286,724.8143,77.077,1.3022,2.4302,6.1248,7.3818,174.44,778.5,1830.0,41.95,477.65,601.15,53.5,1.3815,5.3115,6.8545,7.172,60.25,P-25,1.5,16:1 to 19:1,775.8,15000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20210527_D00013,D00013,A-20210527-20-01D,2021-05-27,20210615.0,10.0,1989.0,20210728,20210813,32.1,414.0,798.0,82.45567193,,,,,,,,,sample,Wetland Pool 25,Wetland Pool 25,Pool ,sample,"This pool had the cloudiest water of the pools we had sampled so far, it had not yet been planted with seed and had a large danger of sinking in the muck. The southwest end of the pool was very shallow and many frogs and tadpoles were present.",,41.0239,-83.68451,540.0,1548.2857,29.1571,416.6286,724.8143,77.077,1.3022,2.4302,6.1248,7.3818,174.44,470.0,1901.5,26.15,294.0,680.5,68.2695,,,,,,P-25,1.5,16:1 to 19:1,775.8,15000.0,Spring,Crop_Season,Season_1
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00394,S00394,S00394,2022-06-28,20220930.0,103.0,287.0,20220922,20221002,26.6,838.0,944.4,128.0,20220726.0,0.2,0.728,2.517,20221004.0,6.5648,20220712.0,70.7,sample,Wetland Pool 25,Wetland Pool 25,SE side,sample,,,41.02387664,-83.68454609,540.0,1548.2857,29.1571,416.6286,724.8143,77.077,1.3022,2.4302,6.1248,7.3818,174.44,103.0,287.0,26.6,838.0,944.4,128.0,0.2,0.728,2.517,6.5648,70.7,P-25,1.5,16:1 to 19:1,775.8,15000.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03090,S03090,S03090,2022-10-27,20221220.0,676.0,1883.0,20221219,20230105,39.0,667.9,694.9,78.0,20221230.0,0.672,8.213,10.047,20221216.0,7.1996,20221215.0,74.7,sample,Wetland Pool 25,Wetland Pool 25,Interior,sample,,,41.024005,-83.68455167,540.0,1548.2857,29.1571,416.6286,724.8143,77.077,1.3022,2.4302,6.1248,7.3818,174.44,778.5,1830.0,41.95,477.65,601.15,53.5,1.3815,5.3115,6.8545,7.172,60.25,P-25,1.5,16:1 to 19:1,775.8,15000.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03311,S03311,S03311,2023-05-17,20230717.0,641.0,1860.0,20230608,20230620,20.0,226.9,814.8,86.0,20230614.0,3.775,1.982,2.822,20230615.0,6.436,20230615.0,26.5,sample,Wetland Pool 26,Wetland Pool 26,6 m southwest of pooldry area,sample,,,41.02422333,-83.6851,578.8,1483.8,21.66,547.6,705.46,89.6,1.2248,2.5626,5.4314,6.5869,34.402,610.0,1603.5,14.15,273.35,767.8,89.0,2.6285,1.191,4.941,6.574,30.05,P-26,2.0,10:1,775.2,22424.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03310,S03310,S03310,2023-05-17,20230717.0,579.0,1347.0,20230608,20230620,8.3,319.8,720.8,92.0,20230614.0,1.482,0.4,7.06,20230615.0,6.712,20230615.0,33.6,sample,Wetland Pool 26,Wetland Pool 26,West side,sample,,,41.024295,-83.68505667,578.8,1483.8,21.66,547.6,705.46,89.6,1.2248,2.5626,5.4314,6.5869,34.402,610.0,1603.5,14.15,273.35,767.8,89.0,2.6285,1.191,4.941,6.574,30.05,P-26,2.0,10:1,775.2,22424.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00421,S00421,S00421,2022-06-28,20220930.0,521.0,1145.0,20221005,20221006,28.1,636.2,568.1,72.0,20221005.0,0.2,0.4,7.162,20221004.0,6.3072,20220712.0,20.91,sample,Wetland Pool 26,Wetland Pool 26,NE corner,sample,,,41.0246615,-83.68480713,578.8,1483.8,21.66,547.6,705.46,89.6,1.2248,2.5626,5.4314,6.5869,34.402,521.0,1145.0,28.1,636.2,568.1,72.0,0.2,0.4,7.162,6.3072,20.91,P-26,2.0,10:1,775.2,22424.0,Summer,Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03125,S03125,S03125,2022-10-27,20221227.0,636.0,1634.0,20221219,20230105,25.7,724.9,742.6,100.0,20221230.0,0.467,5.397,6.451,20221216.0,6.7948,20221215.0,42.4,sample,Wetland Pool 26,Wetland Pool 26,North end,sample,,,41.02463167,-83.68491667,578.8,1483.8,21.66,547.6,705.46,89.6,1.2248,2.5626,5.4314,6.5869,34.402,576.5,1533.5,25.95,777.55,711.8,99.0,0.3335,5.0155,5.0565,6.7396,45.5,P-26,2.0,10:1,775.2,22424.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20221027_S03091,S03091,S03091,2022-10-27,20221220.0,517.0,1433.0,20221219,20230105,26.2,830.2,681.0,98.0,20221230.0,0.2,4.634,3.662,20221216.0,6.6844,20221215.0,48.6,sample,Wetland Pool 26,Wetland Pool 26,SE corner,sample,,,41.0243,-83.68478167,578.8,1483.8,21.66,547.6,705.46,89.6,1.2248,2.5626,5.4314,6.5869,34.402,576.5,1533.5,25.95,777.55,711.8,99.0,0.3335,5.0155,5.0565,6.7396,45.5,P-26,2.0,10:1,775.2,22424.0,Autumn,Non_Crop_Season,Season_3
midden_BGSU,20-21,OAKWE,soil,OAKWE_20230517_S03305,S03305,S03305,2023-05-17,20230717.0,763.0,1466.0,20230608,20230620,6.4,388.2,902.3,119.0,20230614.0,1.149,0.4,4.952,20230615.0,5.976,20230615.0,21.2,sample,Wetland Pool 27,Wetland Pool 27,Northwest edge,sample,,,41.02517167,-83.68472333,630.3333,1451.0,10.7333,454.6333,701.4,95.0,0.662,0.496,10.2163,6.6905,28.4333,763.0,1466.0,6.4,388.2,902.3,119.0,1.149,0.4,4.952,5.976,21.2,P-27,0.5,31:1 to 280:1,776.6,5000.0,Spring,Crop_Season,Season_5
midden_BGSU,20-21,OAKWE,soil,OAKWE_20220628_S00420,S00420,S00420,2022-06-28,20220930.0,589.0,1310.0,20221005,20221006,18.8,601.2,633.2,87.0,20221005.0,0.2,0.4,8.037,20221004.0,6.6936,20220712.0,23.7,sample,Wetland Pool 27,Wetland Pool 27,East end at red flag,sample,,,41.0250677,-83.68452684,630.3333,1451.0,10.7333,454.6333,701.4,95.0,0.662,0.496,10.2163,6.6905,28.4333,589.0,1310.0,18.8,601.2,633.2,87.0,0.2,0.4,8.037,6.6936,23.7,P-27,0.5,31:1 to 280:1,776.6,5000.0,Summer,Crop_Season,Season_3
