sampleID,visitDate,TN,TP,disNH4,disNO3,disPO4,TDN,TDP,locName,Pool Volume (cu ft)_x,samp_type,notes,samp_notes,y_x,x_x,Totall_Mean_TP,Totall_Mean_TN,Totall_Mean_disNH4,Totall_Mean_disNO3,Totall_Mean_disPO4,Visit_Mean_TP,Visit_Mean_TN,Visit_Mean_disNH4,Visit_Mean_disNO3,Visit_Mean_disPO4,Max Depth  (ft),Slope Range,Bottom Deviation of wetland,y_y,x_y,Pool Volume (cu ft)_y,season
W02824,12/1/2022,1.35,0.08,0.0575,0,0,,,Wetland Pool 40,126000,sample,,Ice,41.024725,-83.68519667,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.14,1.48,0.0418,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Winter
W02825,12/1/2022,1.47,0.11,,,,,,Wetland Pool 26,22424,sample,,Ice,41.02429167,-83.68503333,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,0.12,1.505,0,0,0,2,10:01,775.2,41.02492167,-83.68488333,22424,Winter
W02949,2/23/2023,0,0,0,0.1849,0,,,Wetland Pool 1,353316,blank,,,0,0,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1333333333333333,0.4966666666666666,0,0.2328666666666666,0.027,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Winter
W02950,2/23/2023,0,0,0,0.078,0,,,Wetland Pool 1,353316,blank,,,41.02505333,-83.69822333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1333333333333333,0.4966666666666666,0,0.2328666666666666,0.027,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Winter
W02951,2/23/2023,11.79,0.45,0.098,9.3702,0.16,,,Aurand Run connection to P1,,sample,,,41.02335167,-83.69569833,0.053363636,2.7123605454545454,0.046836364,2.1385950000000005,0.021063636,0.45,11.79,0.098,9.3702,0.16,,,,,,,Winter
W02952,2/23/2023,1.49,0.4,0,0.4357,0.081,,,Wetland Pool 1,353316,sample,,,41.02420667,-83.69542333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1333333333333333,0.4966666666666666,0,0.2328666666666666,0.027,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Winter
W02953,2/23/2023,0.71,0.29,0,0.2653,0.1586,,,Wetland Pool 36,5000,sample,,,41.02677,-83.68446333,0.2032,1.7152,0.3879,0.21642,0.0888,0.29,0.71,0,0.2653,0.1586,0.5,27:1 to 35:1,776.8,41.02677,-83.68446333,5000,Winter
W02954,2/23/2023,1.78,0.38,0.0204,0.1132,0.0915,,,Wetland Pool 42,15000,sample,,,41.02625667,-83.68469833,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.35,1.445,0.0102,0.1112,0.09795,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Winter
W02955,2/23/2023,1.11,0.32,0,0.1092,0.1044,,,Wetland Pool 42,15000,sample,,,41.02624333,-83.68481,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.35,1.445,0.0102,0.1112,0.09795,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Winter
W02956,2/23/2023,1.21,0.21,0.0225,0.121,0.0383,,,Wetland Pool 31,10000,sample,,,41.02593833,-83.68519,0.2442857142857142,2.6817724285714286,0.036542857,0.085242857,0.022057143,0.205,1.13,0.01125,0.1377,0.0427,1,10:01,776.1,41.02568,-83.68505833,10000,Winter
W02957,2/23/2023,1.05,0.2,0,0.1544,0.0471,,,Wetland Pool 31,10000,sample,,,41.02593667,-83.68528833,0.2442857142857142,2.6817724285714286,0.036542857,0.085242857,0.022057143,0.205,1.13,0.01125,0.1377,0.0427,1,10:01,776.1,41.02568,-83.68505833,10000,Winter
W02958,2/23/2023,1.69,0.4,0,0.8054,0.1181,,,Wetland Pool 30,20000,sample,,,41.02597667,-83.686335,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,0.4,1.69,0,0.8054,0.1181,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Winter
W03570,4/18/2023,0,0.15,0.0213,0.291,0,,,Wetland Pool 1,353316,blank,,,41.02503333,-83.69824,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1166666666666666,0.3466666666666667,0.024233333,0.1849333333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Spring
W03571,4/18/2023,0,0,0.0514,0.1318,0,,,Wetland Pool 1,353316,blank,,,41.02502667,-83.69825667,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1166666666666666,0.3466666666666667,0.024233333,0.1849333333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Spring
W03572,4/18/2023,0.95,0,0,0.945,0,,,Aurand Run downstream,,sample,,,41.02389,-83.69820333,0.016545455,1.75824,0.024125,1.3299103333333333,0.002091667,0,0.95,0,0.945,0,,,,,,,Spring
W03573,4/18/2023,1.04,0.2,0,0.132,0,,,Wetland Pool 1,353316,sample,,,41.023705,-83.69610333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.1166666666666666,0.3466666666666667,0.024233333,0.1849333333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Spring
W03574,4/18/2023,0.73,0.02,0,0.6109,0,,,Aurand Run upstream,,sample,,,41.02335333,-83.695715,0.017333333,3.079126,0.07269,2.2705100000000003,0.00236,0.02,0.73,0,0.6109,0,,,,,,,Spring
W03575,4/18/2023,1.08,0.19,0,0.1222,0,,,Wetland Pool 4,49146,sample,,,41.02378833,-83.69421167,0.1516363636363636,1.877506818181818,0.03235,0.069175,0.007766667,0.19,1.08,0,0.1222,0,2,16:1 to 52:1,773.7,41.02356336,-83.69422241,49146,Spring
W03576,4/18/2023,1.03,0.1,0,0.1234,0,,,Wetland Pool 6,8055,sample,,,41.02398833,-83.693395,0.3162,2.6555936000000004,0.01196,0.10718,0.01054,0.1,1.03,0,0.1234,0,1,10:01,774.7,41.02399833,-83.69329,8055,Spring
W03577,4/18/2023,0.75,0.06,0,0.1255,0,,,Wetland Pool 8,6000,sample,,,41.02349667,-83.69280667,0.3268333333333333,2.8573513333333334,0.2026833333333333,0.075016667,0.045716667,0.06,0.75,0,0.1255,0,1.5,10:01,774.5,41.02390667,-83.69276833,6000,Spring
W03578,4/18/2023,0.93,0.19,0,0.109,0,,,Wetland Pool 9,52478,sample,,,41.02312667,-83.692535,0.2299999999999999,2.2430332,0.0502,0.062281818,0.001536364,0.19,0.93,0,0.109,0,2,12:1 to 26:1,774.1,41.023555,-83.69244,52478,Spring
W03579,4/18/2023,1.53,0.46,0,0.1194,0.1673,,,Wetland Pool 10,2000,sample,,,41.023065,-83.69183667,0.2525,1.098,0,0.08205,0.08365,0.46,1.53,0,0.1194,0.1673,0.5,10:01,776,41.02315881,-83.69262599,2000,Spring
W03580,4/18/2023,0.84,0.14,0,0.136,0.0334,,,Wetland Pool 11,4000,sample,,,41.023605,-83.69191167,0.1186666666666666,1.515,0,0.092733333,0.011133333,0.14,0.84,0,0.136,0.0334,1,10:01,775.4,41.02361667,-83.69210667,4000,Spring
W03581,4/18/2023,0.99,0.05,0,0.1192,0,,,Wetland Pool 12,12750,sample,,,41.02409333,-83.691875,0.3658888888888889,3.307778,0.1328888888888889,0.079488889,0.003288889,0.05,0.99,0,0.1192,0,1.5,12:1 to 48:1,774.9,41.02406,-83.69191667,12750,Spring
W03582,4/18/2023,0.79,0.09,0,0.1128,0,,,Wetland Pool 18,19452,sample,,,41.02375833,-83.69006833,0.099846154,1.4081614615384614,0.0448,0.064869214,0.014614286,0.09,0.79,0,0.1128,0,2,12:1 to 19:1,774.8,41.02404667,-83.68998833,19452,Spring
W03583,4/18/2023,0.68,0.02,0,0.1203,0,,,Wetland Pool 19,11124,sample,,,41.023275,-83.69018,0.1765555555555555,2.048147888888889,0.074633333,0.067111111,0.001611111,0.02,0.68,0,0.1203,0,1.5,14:1 to 36:1,775.6,41.0231,-83.69028833,11124,Spring
W03584,4/18/2023,0.68,0.06,0,0.1227,0,,,Wetland Pool 25,15000,sample,,,41.02416,-83.68450667,0.1818571428571428,1.4995155714285713,0.022671429,0.038657143,0.025885714,0.06,0.68,0,0.1227,0,1.5,16:1 to 19:1,775.8,41.02286167,-83.683685,15000,Spring
W03585,4/18/2023,0.72,0.06,0,0.1173,0,,,Wetland Pool 26,22424,sample,,,41.02457333,-83.68475833,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,0.06,0.72,0,0.1173,0,2,10:01,775.2,41.02492167,-83.68488333,22424,Spring
W03586,4/18/2023,0.87,0.03,0,0.1107,0,,,Wetland Pool 32,10000,sample,,,41.025785,-83.68403,0.055,1.7950000000000002,0.1533,0.62285,0.0125,0.03,0.87,0,0.1107,0,1,10:01,776.3,41.02601167,-83.683995,10000,Spring
W03587,4/18/2023,0.82,0.04,0,0.218,0,,,Wetland Pool 43,10000,sample,,,41.02600167,-83.68352167,0.1316666666666666,4.115002333333334,0.1306833333333333,1.8173666666666668,0,0.04,0.82,0,0.218,0,1,13:1 to 32:1,776.2,41.02607333,-83.68343667,10000,Spring
W03588,4/18/2023,0.9,0.11,0,0.1248,0,,,Wetland Pool 34,15000,sample,,,41.02591167,-83.68238833,0.1232222222222222,2.1979314444444444,0.03743,0.04212,0,0.11,0.9,0,0.1248,0,1.5,10:01,775.6,41.02589833,-83.68242333,15000,Spring
W03589,4/18/2023,0.63,0.02,0,0.1019,0,,,Wetland Pool 37,10000,sample,,,41.02690167,-83.68199833,0.0912,2.1038,0,0.0872234,0.00232,0.02,0.63,0,0.1019,0,1,10:01,776.4,41.02695667,-83.68210667,10000,Spring
W03590,4/18/2023,0.67,0.02,0,0.132,0,,,Wetland Pool 36,5000,sample,,,41.026735,-83.68442,0.2032,1.7152,0.3879,0.21642,0.0888,0.02,0.67,0,0.132,0,0.5,27:1 to 35:1,776.8,41.02677,-83.68446333,5000,Spring
W03591,4/18/2023,0.83,0.05,0.0857,0.1208,0,,,Wetland Pool 42,15000,sample,,,41.02622667,-83.68478667,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.05,0.83,0.0857,0.1208,0,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Spring
W03592,4/18/2023,0.84,0.03,0.0601,0.1015,0,,,Wetland Pool 31,10000,sample,,,41.02588333,-83.68523167,0.2442857142857142,2.6817724285714286,0.036542857,0.085242857,0.022057143,0.03,0.84,0.0601,0.1015,0,1,10:01,776.1,41.02568,-83.68505833,10000,Spring
W03593,4/18/2023,0.54,0.06,0,0.1119,0,,,Wetland Pool 30,20000,sample,,,41.02596167,-83.686375,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,0.06,0.54,0,0.1119,0,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Spring
W03594,4/18/2023,0.51,0.03,0,0.1173,0,,,Wetland Pool 39,30000,sample,,,41.02416667,-83.68729333,0.10725,1.605461625,0.001633333,0.023833333,0.006288889,0.03,0.51,0,0.1173,0,1.5,15:1 to 65:1,775.8,41.02409167,-83.687305,30000,Spring
W03595,4/18/2023,1.21,0.14,0,0.1337,0,,,Wetland Pool 40,126000,sample,,,41.02452667,-83.68529667,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.14,1.21,0,0.1337,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Spring
W03637,6/7/2023,0,0,0,0.13373109,0,,,Wetland Pool 20,5000,blank,,Used drinking water,41.02283833,-83.68371667,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0,0.066865545,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Summer
W03638,6/7/2023,0,0,0,0,0,,,Wetland Pool 20,5000,blank,,Used bottled water,41.02283833,-83.68371667,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0,0.066865545,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Summer
W03639,6/7/2023,0.95,0.07,0,0,0,,,Wetland Pool 1,353316,sample,,Water depth at staff gauge,41.02403333,-83.69656667,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.05,0.935,0,0,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03640,6/7/2023,0.92,0.03,0,0,0,,,Wetland Pool 1,353316,replicate,,Water depth at staff gauge,41.02403333,-83.696555,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.05,0.935,0,0,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03641,6/7/2023,1.21,0.07,0,0,0,,,Wetland Pool 40,126000,sample,,East side near sond.,41.02453167,-83.68526667,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.076666667,1.2533333333333332,0,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Summer
W03642,6/7/2023,1.32,0.08,0,0,0,,,Wetland Pool 40,126000,replicate,,,41.02452,-83.68524167,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.076666667,1.2533333333333332,0,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Summer
W03643,6/7/2023,1.23,0.08,0,0,0,,,Wetland Pool 40,126000,replicate,,,41.02452,-83.68524333,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,0.076666667,1.2533333333333332,0,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Summer
W03644,6/14/2023,2.08,0.19,0.04,0.1488,0,,,Wetland Pool 42,15000,sample,,No flow from tile. Lots of dense vegetation mucky uneven bottom ,41.02621667,-83.684715,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,0.19,2.08,0.04,0.1488,0,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Summer
W03645,6/14/2023,5.31,0.36,1.9395,0.5743,0.1759,,,Wetland Pool 36,5000,sample,,Moderate vegetation.  No flow. Puddles only. ,41.026755,-83.684405,0.2032,1.7152,0.3879,0.21642,0.0888,0.36,5.31,1.9395,0.5743,0.1759,0.5,27:1 to 35:1,776.8,41.02677,-83.68446333,5000,Summer
W03646,6/14/2023,1.26,0.12,0,0.116,0,,,Wetland Pool 35,26318,sample,,Mucky uneven bottom. Moderately vegetated. ,41.02649667,-83.68315667,0.141875,1.933630125,0.02165,0.035975,0.0082125,0.12,1.26,0,0.116,0,2,12:1 to 32:1,775.1,41.026435,-83.683175,26318,Summer
W03647,6/14/2023,1.99,0.26,0,0.1305,0.1057,,,Wetland Pool 38,15000,sample,,Moderate veg. Firm bottom.,41.026625,-83.68169667,0.1671666666666666,2.4038666666666666,0.024566667,0.075264,0.029983333,0.26,1.99,0,0.1305,0.1057,1.5,10:01,775.8,41.02657333,-83.68182167,15000,Summer
W03648,6/14/2023,1.47,0.17,0,0.1032,0,,,Wetland Pool 34,15000,sample,,Extremely soft mucky uneven bottom. Moderate veg,41.02586167,-83.68226,0.1232222222222222,2.1979314444444444,0.03743,0.04212,0,0.17,1.47,0,0.1032,0,1.5,10:01,775.6,41.02589833,-83.68242333,15000,Summer
W03649,6/14/2023,1.14,0.1,0,0.0997,0.0188,,,Wetland Pool 33,10000,sample,,Dense tall veg,41.02543167,-83.68252833,0.3428,3.5404494,0,0.04104,0.01556,0.1,1.14,0,0.0997,0.0188,1,23:01,778.1,41.02554333,-83.68254833,10000,Summer
W03650,6/14/2023,1.21,0.05,0,0.0882,0,,,Wetland Pool 43,10000,sample,,Minimal vegetation. Algae present,41.026145,-83.68338,0.1316666666666666,4.115002333333334,0.1306833333333333,1.8173666666666668,0,0.05,1.21,0,0.0882,0,1,13:1 to 32:1,776.2,41.02607333,-83.68343667,10000,Summer
W03651,6/14/2023,0,0,0,0.1097,0,,,Wetland Pool 20,5000,blank,,,41.02275167,-83.68374167,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0,0.09055,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Summer
W03652,6/14/2023,0,0,0,0.0714,0,,,Wetland Pool 20,5000,blank,,,41.02272667,-83.68375,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,0,0,0,0.09055,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Summer
W03653,6/14/2023,2.72,0.08,0.3066,1.135,0.025,,,Wetland Pool 32,10000,sample,,Light-moderate veg. Firm bottom. Puddles. ,41.02601167,-83.683995,0.055,1.7950000000000002,0.1533,0.62285,0.0125,0.08,2.72,0.3066,1.135,0.025,1,10:01,776.3,41.02601167,-83.683995,10000,Summer
W03654,6/14/2023,1.87,0.18,0,0.0712,0,,,Wetland Pool 31,10000,sample,,No flow from tiles. Depth varies/puddles. Range 4-14 cm. ,41.02585,-83.685315,0.2442857142857142,2.6817724285714286,0.036542857,0.085242857,0.022057143,0.18,1.87,0,0.0712,0,1,10:01,776.1,41.02568,-83.68505833,10000,Summer
W03655,6/14/2023,0.89,0.03,0,0.1102,0,,,Wetland Pool 30,20000,sample,,No flow. Moderate dense vegetation mostly underwater ,41.02598667,-83.686355,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,0.03,0.89,0,0.1102,0,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Summer
W03656,6/14/2023,1.96,0.25,0,0.4992,0,,,Wetland Pool 22,15000,sample,,Moderate dense vegetation soft bottom,41.02490333,-83.68770167,0.1783333333333333,1.7066666666666663,0.017166667,0.1381508333333333,0.025966667,0.25,1.96,0,0.4992,0,1.5,10:01,775.7,41.02496833,-83.68720333,15000,Summer
W03657,6/15/2023,0,0,0,0.2741,0,,,Wetland Pool 1,353316,blank,,,41.02507167,-83.69828333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.01,0.3333333333333333,0,0.2277333333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03658,6/15/2023,0,0,0,0.1805,0,,,Wetland Pool 1,353316,blank,,,41.025085,-83.69826333,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.01,0.3333333333333333,0,0.2277333333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03659,6/15/2023,4.7,0,0,4.4833,0,,,Aurand Run downstream,,sample,,,41.02391333,-83.69821667,0.016545455,1.75824,0.024125,1.3299103333333333,0.002091667,0,4.7,0,4.4833,0,,,,,,,Summer
W03660,6/15/2023,1,0.03,0,0.2286,0,,,Wetland Pool 1,353316,sample,,,41.02407833,-83.69663667,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,0.01,0.3333333333333333,0,0.2277333333333333,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03661,6/15/2023,4.54,0,0,4.4641,0,,,Aurand Run connection to P1,,sample,,No connection,41.02348167,-83.69610167,0.053363636,2.7123605454545454,0.046836364,2.1385950000000005,0.021063636,0,4.54,0,4.4641,0,,,,,,,Summer
W03662,6/15/2023,5.86,0.91,0.0598,0.2437,0.0414,,,Wetland Pool 6,8055,sample,,,41.02408,-83.69325667,0.3162,2.6555936000000004,0.01196,0.10718,0.01054,0.91,5.86,0.0598,0.2437,0.0414,1,10:01,774.7,41.02399833,-83.69329,8055,Summer
W03663,6/15/2023,6.46,1.16,1.2161,0.1758,0.1776,,,Wetland Pool 8,6000,sample,,,41.02376833,-83.69255,0.3268333333333333,2.8573513333333334,0.2026833333333333,0.075016667,0.045716667,1.16,6.46,1.2161,0.1758,0.1776,1.5,10:01,774.5,41.02390667,-83.69276833,6000,Summer
W03664,6/15/2023,3.64,0.43,1.1857,0.1887,0,,,Wetland Pool 12,12750,sample,,,41.02412333,-83.69184667,0.3658888888888889,3.307778,0.1328888888888889,0.079488889,0.003288889,0.43,3.64,1.1857,0.1887,0,1.5,12:1 to 48:1,774.9,41.02406,-83.69191667,12750,Summer
W03665,6/15/2023,2.37,0.39,0.0261,0.1997,0.0433,,,Wetland Pool 13,6000,sample,,Very dense tall veg cattails,41.024105,-83.69132333,0.1462,1.6569292,0.01142,0.08606,0.00866,0.39,2.37,0.0261,0.1997,0.0433,1.5,10:01,775.1,41.02396667,-83.69073333,6000,Summer
W03666,6/15/2023,1.12,0.06,0,0,0,,,Wetland Pool 18,19452,sample,,Cattails on edges. Other low or underwater veg in deeper water,41.0238,-83.68997833,0.099846154,1.4081614615384614,0.0448,0.064869214,0.014614286,0.06,1.12,0,0,0,2,12:1 to 19:1,774.8,41.02404667,-83.68998833,19452,Summer
W03667,6/15/2023,1.55,0.1,0,0.2136,0,,,Wetland Pool 19,11124,sample,,Cattail edges low veg middle like pool 18,41.02325333,-83.69018333,0.1765555555555555,2.048147888888889,0.074633333,0.067111111,0.001611111,0.1,1.55,0,0.2136,0,1.5,14:1 to 36:1,775.6,41.0231,-83.69028833,11124,Summer
W03668,6/15/2023,1.22,0.15,0,0.1732,0.0174,,,Wetland Pool 4,49146,sample,,Veg and depth like 9,41.02349,-83.69364833,0.1516363636363636,1.877506818181818,0.03235,0.069175,0.007766667,0.15,1.22,0,0.1732,0.0174,2,16:1 to 52:1,773.7,41.02356336,-83.69422241,49146,Summer
W03669,6/15/2023,15.57,0.02,0.0235,13.9452,0,,,Aurand Run upstream,,sample,,,,,0.017333333,3.079126,0.07269,2.2705100000000003,0.00236,0.02,15.57,0.0235,13.9452,0,,,,,,,Summer
W03744,7/26/2023,,,0,0.0792,0,,,Wetland Pool 1,353316,blank,,,41.02510833,-83.69819167,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,,,0,0.0496,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03745,7/26/2023,,,0,0.0696,0,,,Wetland Pool 1,353316,blank,,,41.02509833,-83.6982,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,,,0,0.0496,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03746,7/26/2023,,,0.0787,0.2963,0.0133,,,Aurand Run downstream,,sample,,,41.023875,-83.69822333,0.016545455,1.75824,0.024125,1.3299103333333333,0.002091667,,,0.0787,0.2963,0.0133,,,,,,,Summer
W03747,7/26/2023,,,0,0,0,,,Wetland Pool 1,353316,sample,,,41.02405167,-83.69654833,0.1256086956521739,1.4951467173913042,0.062869388,0.296505694,0.006269388,,,0,0.0496,0,6,14:1 to 35:1,770,41.0243,-83.6968,353316,Summer
W03748,7/26/2023,,,0,0,0,,,Wetland Pool 18,19452,sample,,,41.023715,-83.68997833,0.099846154,1.4081614615384614,0.0448,0.064869214,0.014614286,,,0,0,0,2,12:1 to 19:1,774.8,41.02404667,-83.68998833,19452,Summer
W03749,7/26/2023,,,0,0,0.0169,,,Wetland Pool 9,52478,sample,,,41.02323833,-83.69234833,0.2299999999999999,2.2430332,0.0502,0.062281818,0.001536364,,,0,0,0.0169,2,12:1 to 26:1,774.1,41.023555,-83.69244,52478,Summer
W03750,7/26/2023,,,0.0267,0,0.0435,,,Wetland Pool 4,49146,sample,,,41.02344167,-83.69373,0.1516363636363636,1.877506818181818,0.03235,0.069175,0.007766667,,,0.0267,0,0.0435,2,16:1 to 52:1,773.7,41.02356336,-83.69422241,49146,Summer
W03751,7/26/2023,,,0,0,0,,,Aurand Run upstream,,sample,,,41.01937833,-83.688265,0.017333333,3.079126,0.07269,2.2705100000000003,0.00236,,,0,0,0,,,,,,,Summer
W03736,7/25/2023,,,0,0.086,0,,,Wetland Pool 34,15000,sample,,,41.02584167,-83.68247167,0.1232222222222222,2.1979314444444444,0.03743,0.04212,0,,,0,0.086,0,1.5,10:01,775.6,41.02589833,-83.68242333,15000,Summer
W03737,7/25/2023,,,0,0,0,,,Wetland Pool 42,15000,sample,,,41.02611833,-83.68465833,0.3547272727272727,3.3046794545454548,0.013191667,0.056083333,0.018108333,,,0,0,0,1.5,15:1 to 32:1,775.5,41.02595667,-83.68474,15000,Summer
W03738,7/25/2023,,,0,0.0677,0,,,Wetland Pool 30,20000,sample,,,41.02568333,-83.686055,0.1769090909090909,2.2388654545454547,0.074133333,0.125075,0.012716667,,,0,0.0677,0,2,14:1 to 28:1,775.1,41.02577,-83.686365,20000,Summer
W03739,7/25/2023,,,0,0,0,,,Wetland Pool 39,30000,sample,,,41.02396667,-83.68750167,0.10725,1.605461625,0.001633333,0.023833333,0.006288889,,,0,0,0,1.5,15:1 to 65:1,775.8,41.02409167,-83.687305,30000,Summer
W03740,7/25/2023,,,0,0.0559,0.0105,,,Wetland Pool 26,22424,sample,,,41.02462167,-83.68506667,0.1085555555555555,1.5949301111111112,0,0.024377778,0.002455556,,,0,0.0559,0.0105,2,10:01,775.2,41.02492167,-83.68488333,22424,Summer
W03741,7/25/2023,,,0,0,0,,,Wetland Pool 40,126000,sample,,,41.02455167,-83.685265,0.088074074,1.3274607407407406,0.008132143,0.042705821,0.000382143,,,0,0,0,2,10:1 to 75:1,775.2,41.024775,-83.68513833,126000,Summer
W03742,7/25/2023,,,0,0,0,,,Wetland Pool 20,5000,blank,,,,,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,,,0,0,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Summer
W03743,7/25/2023,,,0,0,0,,,Wetland Pool 20,5000,blank,,,,,0.0895,0.2476249999999999,0.002225,0.060101631,0.05786875,,,0,0,0,0.5,24:01:00,776.8,41.02360333,-83.68796667,5000,Summer
